subject_id,subject_id_ph1,z_no_trust,z_trust,z_no_answer,z_total_people,Invalid_Domain_or_Sender,Potent_Mal_Links,Spelling_or_Grammar,Appeal_to_Greed,Appeal_to_Urgency,Appeal_to_Authority,Other_Phishy_Findings,VeryTrustworthy,Trustworthy,Neither_Trust,Untrustworthy,VeryUntrustworthy,VeryAppealing,Appealing,NeitherAppealing,UnAppealing,VeryUnAppealing,malicious,SensitivityRate,VictimizationRate,FalsePositiveRate,SpecificityRate,url,maliciousness,Findings,Present Cue Types,Website Description,TrustWorthiness Rating,Visual Attractiveness Rating,response,BardSensitivityRate,BardVictimizationRate,BardFalsePositiveRate,BardSpecificityRate
52838280,52838280,14,1,0,15,12.0,0.0,10.0,0.0,0.0,1.0,4.0,2,4,2,3,4,1,6,6,2,0,True,0.9333333333333333,0.06666666666666667,,,https://panoptes-uploads.zooniverse.org/production/subject_location/4d03172a-df70-4ce9-85f3-d0d6dd88fbea.jpeg,True,Something's Phishy,"['Invalid Domain or Sender', 'Potentially Malicious Link']",The image shows a scam PayPal verification page. It mimics a successful account verification message and prompts the user to enter their billing address and card information. The URL in the address bar is suspicious and does not belong to the legitimate PayPal website. This is a classic example of a phishing attempt to steal sensitive financial information.,Very Untrustworthy,Neutral,"{
 ""Findings"": ""Something's Phishy"",
 ""Present Cue Types"": [
  ""Invalid Domain or Sender"",
  ""Potentially Malicious Link""
 ],
 ""Website Description"": ""The image shows a scam PayPal verification page. It mimics a successful account verification message and prompts the user to enter their billing address and card information. The URL in the address bar is suspicious and does not belong to the legitimate PayPal website. This is a classic example of a phishing attempt to steal sensitive financial information."",
 ""TrustWorthiness Rating"": ""Very Untrustworthy"",
 ""Visual Attractiveness Rating"": ""Neutral""
}
",1.0,0.0,,
52838282,52838282,7,9,0,16,4.0,0.0,5.0,0.0,0.0,1.0,3.0,0,5,5,4,2,0,4,7,4,1,True,0.4375,0.5625,,,https://panoptes-uploads.zooniverse.org/production/subject_location/6c38d724-b817-4340-983b-57511983335b.jpeg,True,Nothing Phishy Here,[],"The screenshot shows a website about supplements for diabetics. It has a black header with the title ""Supplements for Diabetics"" and menu options for different types of diabetes and diabetes supplements. The main content area features a heading ""Supplements for Diabetics"" and a paragraph of text about the importance of nutrition and supplements for people with diabetes. There is also an image of a blood glucose meter and other diabetes-related supplies. The URL in the address bar is partially obscured, but it appears to be related to diabetes information. ",Neutral,Visually Unattractive or Unappealing,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The screenshot shows a website about supplements for diabetics. It has a black header with the title ""Supplements for Diabetics"" and menu options for different types of diabetes and diabetes supplements. The main content area features a heading ""Supplements for Diabetics"" and a paragraph of text about the importance of nutrition and supplements for people with diabetes. There is also an image of a blood glucose meter and other diabetes-related supplies. The URL in the address bar is partially obscured, but it appears to be related to diabetes information. 
TrustWorthiness Rating: Neutral
Visual Attractiveness Rating: Visually Unattractive or Unappealing 
",0.0,1.0,,
52838283,52838283,12,3,0,15,9.0,0.0,4.0,0.0,1.0,1.0,3.0,0,0,4,6,5,0,0,5,7,3,True,0.8,0.2,,,https://panoptes-uploads.zooniverse.org/production/subject_location/60c46abd-82f5-4026-9792-faa4e111298b.jpeg,True,Something's Phishy,"['Appeal to Action - Authority', 'Other Phishy Findings']","The image is of what looks like an AT&T login page. However, upon closer inspection, there are several phishing cues present. First, the URL is a Google Forms URL, not an AT&T URL. Second, the page is very basic and does not have the usual branding and links that one would expect to see on a legitimate AT&T login page. Third, the error message, ""The form AT&T - Login is no longer accepting responses"", is highly suspicious. This message suggests that the form was created by someone other than AT&T and was used to collect login credentials. Overall, this page is highly suspicious and should not be trusted.",Very Untrustworthy,Visually Unattractive or Unappealing,"{
 ""Findings"": ""Something's Phishy"",
 ""Present Cue Types"": [
  ""Appeal to Action - Authority"",
  ""Other Phishy Findings""
 ],
 ""Website Description"": ""The image is of what looks like an AT&T login page. However, upon closer inspection, there are several phishing cues present. First, the URL is a Google Forms URL, not an AT&T URL. Second, the page is very basic and does not have the usual branding and links that one would expect to see on a legitimate AT&T login page. Third, the error message, \""The form AT&T - Login is no longer accepting responses\"", is highly suspicious. This message suggests that the form was created by someone other than AT&T and was used to collect login credentials. Overall, this page is highly suspicious and should not be trusted."",
 ""TrustWorthiness Rating"": ""Very Untrustworthy"",
 ""Visual Attractiveness Rating"": ""Visually Unattractive or Unappealing""
}",1.0,0.0,,
52838285,52838285,7,7,1,14,6.0,0.0,0.0,0.0,0.0,1.0,3.0,0,3,3,6,2,0,0,3,7,4,True,0.5,0.5,,,https://panoptes-uploads.zooniverse.org/production/subject_location/eda2650a-6e11-4258-90b1-a573e392fae8.jpeg,True,Nothing Phishy Here,[],This is a webpage for a URL shortening service.,Neutral,Very Visually Unattractive or Unappealing,"{
 ""Findings"": ""Nothing Phishy Here"",
 ""Present Cue Types"": [],
 ""Website Description"": ""This is a webpage for a URL shortening service."",
 ""TrustWorthiness Rating"": ""Neutral"",
 ""Visual Attractiveness Rating"": ""Very Visually Unattractive or Unappealing""
}
",0.0,1.0,,
52838286,52838286,13,2,0,15,9.0,0.0,3.0,0.0,2.0,1.0,11.0,0,0,2,5,8,0,1,3,8,3,True,0.8666666666666667,0.13333333333333333,,,https://panoptes-uploads.zooniverse.org/production/subject_location/60c5229d-4dc2-4573-960d-44579eb8d6be.jpeg,True,Something's Phishy,['Other Phishy Findings'],"The image shows what looks like a login page for AT&T. It has the company's logo and slogan at the top, but the overall design of the page is very basic and unprofessional-looking for a major company. ",Very Untrustworthy,Very Visually Unattractive or Unappealing,"{
 ""Findings"": ""Something's Phishy"",
 ""Present Cue Types"": [
  ""Other Phishy Findings""
 ],
 ""Website Description"": ""The image shows what looks like a login page for AT&T. It has the company's logo and slogan at the top, but the overall design of the page is very basic and unprofessional-looking for a major company. "",
 ""TrustWorthiness Rating"": ""Very Untrustworthy"",
 ""Visual Attractiveness Rating"": ""Very Visually Unattractive or Unappealing""
}",1.0,0.0,,
52838287,52838287,11,3,1,14,10.0,0.0,1.0,1.0,0.0,0.0,4.0,4,4,2,3,1,1,12,0,1,0,True,0.7857142857142857,0.21428571428571427,,,https://panoptes-uploads.zooniverse.org/production/subject_location/85319256-259f-43ef-b076-ffd980c63d69.jpeg,True,Nothing Phishy Here,[],This is a screenshot of the Apple website. It features an advertisement for the iPhone SE.,Very Trustworthy,Visually Attractive or Appealing,"{
 ""Findings"": ""Nothing Phishy Here"",
 ""Present Cue Types"": [],
 ""Website Description"": ""This is a screenshot of the Apple website. It features an advertisement for the iPhone SE."",
 ""TrustWorthiness Rating"": ""Very Trustworthy"",
 ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}",0.0,1.0,,
52838289,52838289,15,0,0,15,12.0,0.0,10.0,6.0,3.0,5.0,14.0,1,2,5,2,5,1,2,7,3,2,True,1.0,0.0,,,https://panoptes-uploads.zooniverse.org/production/subject_location/8de8b8db-bd18-4594-85de-daf1db3e8913.jpeg,True,Nothing Phishy Here,[],"This is the website for Chase Bank. It is a secure site where people can access their accounts online. The site has information on personal banking, business banking, insurance and investing, and news and announcements.",Very Trustworthy,Neutral,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: This is the website for Chase Bank. It is a secure site where people can access their accounts online. The site has information on personal banking, business banking, insurance and investing, and news and announcements.
TrustWorthiness Rating: Very Trustworthy
Visual Attractiveness Rating: Neutral",0.0,1.0,,
52838290,52838290,13,2,0,15,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0,4,4,4,3,1,3,7,4,0,True,0.8666666666666667,0.13333333333333333,,,https://panoptes-uploads.zooniverse.org/production/subject_location/a980edec-ef17-4ba3-b913-2834ffdd2ea8.jpeg,True,Something's Phishy,"[""Potentially Malicious Link""]",The image shows a login page for a Microsoft Outlook Web App. The URL in the address bar contains a suspicious string of characters.  ,Very Untrustworthy,Visually Unattractive or Unappealing,"Findings: Something's Phishy
Present Cue Types: [""Potentially Malicious Link""]
Website Description: The image shows a login page for a Microsoft Outlook Web App. The URL in the address bar contains a suspicious string of characters.  
TrustWorthiness Rating: Very Untrustworthy
Visual Attractiveness Rating: Visually Unattractive or Unappealing
",1.0,0.0,,
52838291,52838291,14,1,0,15,13.0,0.0,2.0,3.0,3.0,1.0,5.0,0,1,0,6,8,0,0,5,8,2,True,0.9333333333333333,0.06666666666666667,,,https://panoptes-uploads.zooniverse.org/production/subject_location/840109d4-cb40-421e-aff7-52f98e1139b3.jpeg,True,Something's Phishy,['Potentially Malicious Link'],The image shows a login page for the Paxful website. It is asking the user to re-verify their account. There is a login form with fields to enter username/email and password. ,Very Untrustworthy,Visually Unattractive or Unappealing,"{
 ""Findings"": ""Something's Phishy"",
 ""Present Cue Types"": [
  ""Potentially Malicious Link""
 ],
 ""Website Description"": ""The image shows a login page for the Paxful website. It is asking the user to re-verify their account. There is a login form with fields to enter username/email and password. "",
 ""TrustWorthiness Rating"": ""Very Untrustworthy"",
 ""Visual Attractiveness Rating"": ""Visually Unattractive or Unappealing""
}
",1.0,0.0,,
52838293,52838293,8,7,0,15,6.0,0.0,0.0,1.0,0.0,0.0,3.0,0,4,7,4,0,1,10,4,0,0,True,0.5333333333333333,0.4666666666666667,,,https://panoptes-uploads.zooniverse.org/production/subject_location/dc76f612-30c4-40e5-8850-d56f8c6b77f5.jpeg,True,Nothing Phishy Here,[],"The image shows a website for a resort called Paradise Ras Sudr. The website features a woman kitesurfing in the ocean. There is a banner that says ""Il Vento Phase 5 Special Pre-launch Price List"".",Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image shows a website for a resort called Paradise Ras Sudr. The website features a woman kitesurfing in the ocean. There is a banner that says ""Il Vento Phase 5 Special Pre-launch Price List"".
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",0.0,1.0,,
52838294,52838294,6,9,0,15,1.0,0.0,19.0,1.0,0.0,2.0,7.0,0,6,3,4,2,0,1,5,5,4,True,0.4,0.6,,,https://panoptes-uploads.zooniverse.org/production/subject_location/21eb010e-7493-43ac-83d3-3a2cf332bb5a.jpeg,True,Nothing Phishy Here,[],"The image is a screenshot of a software company called ""GWIS AllTrack"" website. The website appears to sell database software solutions to individuals and small businesses.",Neutral,Visually Unattractive or Unappealing,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image is a screenshot of a software company called ""GWIS AllTrack"" website. The website appears to sell database software solutions to individuals and small businesses.
TrustWorthiness Rating: Neutral
Visual Attractiveness Rating: Visually Unattractive or Unappealing 
",0.0,1.0,,
52838296,52838296,3,12,0,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,8,2,0,1,0,10,3,1,True,0.2,0.8,,,https://panoptes-uploads.zooniverse.org/production/subject_location/53f0898c-12c3-4d59-86cd-166f43d43d25.jpeg,True,Nothing Phishy Here,,"A website comparing the differences in payment processing systems, countries and currencies available,  and fee structures between PayPal and Google Checkout.",Trustworthy,Visually Unattractive or Unappealing,"Findings: Nothing Phishy Here
Present Cue Types: 
Website Description: A website comparing the differences in payment processing systems, countries and currencies available,  and fee structures between PayPal and Google Checkout.
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Visually Unattractive or Unappealing 
",0.0,1.0,,
52838297,52838297,2,13,0,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,11,3,0,0,0,14,1,0,0,True,0.13333333333333333,0.8666666666666667,,,https://panoptes-uploads.zooniverse.org/production/subject_location/49424b53-76fc-43f8-8b7d-7bfc37030d85.jpeg,True,Nothing Phishy Here,[],The image shows a website selling recycled silk business cards. ,Trustworthy,Visually Attractive or Appealing,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image shows a website selling recycled silk business cards. 
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing
",0.0,1.0,,
52838299,52838299,15,0,0,15,14.0,0.0,22.0,0.0,1.0,1.0,5.0,0,1,2,6,6,0,0,6,6,3,True,1.0,0.0,,,https://panoptes-uploads.zooniverse.org/production/subject_location/477fec0c-2ecf-4d8e-8ed6-4a0343685746.jpeg,True,Something's Phishy,"['Poor Spelling or Grammar', 'Other Phishy Findings']","This appears to be a phishing attempt. The website pretends to be a file uploading and downloading arena, mimicking Google Docs. However, the poor grammar (""SING-IN"" instead of ""Sign In""), the strange wording (""Files @Uploading & Downloading Arena""), and the overall unprofessional design raise red flags. Additionally, the URL in the address bar seems suspicious and not a legitimate Google domain.",Very Untrustworthy,Very Visually Unattractive or Unappealing,"{
 ""Findings"": ""Something's Phishy"",
 ""Present Cue Types"": [
  ""Poor Spelling or Grammar"",
  ""Other Phishy Findings""
 ],
 ""Website Description"": ""This appears to be a phishing attempt. The website pretends to be a file uploading and downloading arena, mimicking Google Docs. However, the poor grammar (\""SING-IN\"" instead of \""Sign In\""), the strange wording (\""Files @Uploading & Downloading Arena\""), and the overall unprofessional design raise red flags. Additionally, the URL in the address bar seems suspicious and not a legitimate Google domain."",
 ""TrustWorthiness Rating"": ""Very Untrustworthy"",
 ""Visual Attractiveness Rating"": ""Very Visually Unattractive or Unappealing""
}
",1.0,0.0,,
